games: 317, white: 27%, black: 22%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. d4 cxd4 6. Bc4 e6 7. cxd4 d6 8. O-O Be7 9. exd6, forced: 1
games: 64, white: 39%, black: 23%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. d4 cxd4 6. cxd4 d6 7. Bc4 e6 8. Qe2 Be7 9. O-O Nb6 , forced: 1
games: 164, white: 39%, black: 31%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e5 4. Bc4 Qc7 5. O-O, forced: 0
games: 80, white: 30%, black: 16%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. Bc4 Nb6 6. Bb3 c4 7. Bc2 d6 8. exd6 Qxd6 9. O-O g6 , forced: 2
games: 435, white: 32%, black: 28%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Qb6 6. a3 Nh6 7. b4 cxd4 8. cxd4 Nf5 9. Be3, forced: 0
games: 64, white: 39%, black: 23%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. d4 cxd4 6. Bc4 e6 7. cxd4 d6 8. O-O Be7 9. Qe2 Nb6 , forced: 1
games: 80, white: 30%, black: 16%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. Bc4 Nb6 6. Bb3 c4 7. Bc2 d5 8. exd6 Qxd6 9. O-O g6 , forced: 2
games: 37, white: 51%, black: 27%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. Bc4 e6 6. d4 cxd4 7. cxd4 Nb6 8. Bd3, forced: 1
games: 64, white: 39%, black: 23%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. d4 cxd4 6. Bc4 e6 7. cxd4 d6 8. Qe2 Be7 9. O-O Nb6 , forced: 1
games: 77, white: 38%, black: 24%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. Bc4 e6 6. d4 cxd4 7. cxd4 d6 8. O-O Be7 9. Re1, forced: 1
games: 37, white: 51%, black: 27%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. d4 cxd4 6. Bc4 e6 7. cxd4 Nb6 8. Bd3, forced: 1
games: 349, white: 34%, black: 30%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. Bc4 e6 6. d4 cxd4 7. cxd4 d6 8. O-O Be7 9. Qe2 O-O 10. Qe4, forced: 1
games: 77, white: 38%, black: 24%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. Bc4 e6 6. d4 d6 7. O-O cxd4 8. cxd4 Be7 9. Re1, forced: 1
games: 543, white: 38%, black: 35%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Qb6 6. Bd3, forced: 0
games: 349, white: 34%, black: 30%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. Bc4 e6 6. d4 cxd4 7. cxd4 d6 8. Qe2 Be7 9. O-O O-O 10. Qe4, forced: 1
games: 77, white: 38%, black: 24%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. Bc4 e6 6. O-O d6 7. d4 cxd4 8. cxd4 Be7 9. Re1, forced: 1
games: 349, white: 34%, black: 30%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. Bc4 e6 6. d4 d6 7. O-O cxd4 8. cxd4 Be7 9. Qe2 O-O 10. Qe4, forced: 1
games: 77, white: 38%, black: 24%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. d4 cxd4 6. cxd4 d6 7. Bc4 e6 8. O-O Be7 9. Re1, forced: 1
games: 645, white: 33%, black: 31%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Qb6 6. a3 Nh6 7. b4 cxd4 8. cxd4 Nf5 9. Bb2, forced: 0
games: 24, white: 66%, black: 20%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Qb6 6. Be2 Bd7 7. O-O f6 8. dxc5 Bxc5 9. b4 Be7 , forced: 2
games: 30, white: 53%, black: 23%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Bd7 6. Be2 Nge7 7. O-O Ng6 8. Re1, forced: 0
games: 349, white: 34%, black: 30%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. Bc4 e6 6. O-O d6 7. d4 cxd4 8. cxd4 Be7 9. Qe2 O-O 10. Qe4, forced: 1
games: 77, white: 38%, black: 24%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. d4 cxd4 6. Bc4 e6 7. cxd4 d6 8. O-O Be7 9. Re1, forced: 1
games: 349, white: 34%, black: 30%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. d4 cxd4 6. cxd4 d6 7. Bc4 e6 8. O-O Be7 9. Qe2 O-O 10. Qe4, forced: 1
games: 225, white: 26%, black: 20%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 d5 4. exd5 Qxd5 5. d4 e6 6. Na3 Nf6 7. Be3 cxd4 , forced: 2
games: 349, white: 34%, black: 30%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. d4 cxd4 6. cxd4 d6 7. Bc4 e6 8. Qe2 Be7 9. O-O O-O 10. Qe4, forced: 1
games: 225, white: 26%, black: 20%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 d5 4. exd5 Qxd5 5. d4 e6 6. Na3 Nf6 7. Be3 cxd4 8. Nb5, forced: 2
games: 66, white: 37%, black: 22%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Qb6 6. a3 c4 7. Nbd2 Na5 8. Rb1 Bd7 9. Be2 Ne7 , forced: 0
games: 525, white: 34%, black: 31%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Qb6 6. Be2 cxd4 7. cxd4, forced: 0
games: 522, white: 34%, black: 31%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Qb6 6. Be2 cxd4 , forced: 0
games: 349, white: 34%, black: 30%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. d4 cxd4 6. Bc4 e6 7. cxd4 d6 8. O-O Be7 9. Qe2 O-O 10. Qe4, forced: 1
games: 66, white: 37%, black: 22%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Qb6 6. a3 c4 7. Be2 Na5 8. Nbd2 Bd7 9. Rb1 Ne7 , forced: 0
games: 33, white: 42%, black: 15%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. Bc4 e6 6. d4 cxd4 7. cxd4 d6 8. O-O Nb6 9. Bb5 Bd7 , forced: 1
games: 349, white: 34%, black: 30%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. d4 cxd4 6. Bc4 e6 7. cxd4 d6 8. Qe2 Be7 9. O-O O-O 10. Qe4, forced: 1
games: 619, white: 30%, black: 28%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 d5 4. exd5 Qxd5 5. d4 Bg4 6. Be2 cxd4 , forced: 2
games: 33, white: 42%, black: 15%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. Bc4 e6 6. d4 d6 7. O-O cxd4 8. cxd4 Nb6 9. Bb5 Bd7 , forced: 1
games: 113, white: 37%, black: 28%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Nh6 6. Bd3 cxd4 , forced: 0
games: 33, white: 42%, black: 15%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. Bc4 e6 6. O-O d6 7. d4 cxd4 8. cxd4 Nb6 9. Bb5 Bd7 , forced: 1
games: 33, white: 42%, black: 15%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. d4 cxd4 6. cxd4 d6 7. Bc4 e6 8. O-O Nb6 9. Bb5 Bd7 , forced: 1
games: 26, white: 46%, black: 11%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 d6 4. d4 Nf6 5. Bd3 g6 6. d5 Nb8 7. h3 Bg7 8. O-O, forced: 2
games: 33, white: 42%, black: 15%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. d4 cxd4 6. Bc4 e6 7. cxd4 d6 8. O-O Nb6 9. Bb5 Bd7 , forced: 1
games: 44, white: 45%, black: 25%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Nge7 6. Na3 cxd4 7. cxd4 Nf5 8. Nc2 Bd7 9. Bd3 Qb6 10. O-O, forced: 2
games: 124, white: 32%, black: 23%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Bd7 6. Be2 cxd4 7. cxd4 Nge7 8. O-O, forced: 1
games: 44, white: 45%, black: 25%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Nge7 6. Na3 cxd4 7. cxd4 Nf5 8. Nc2 Qb6 9. Bd3 Bd7 10. O-O, forced: 2
games: 219, white: 34%, black: 29%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Qb6 6. a3 c4 7. g3, forced: 0
games: 22, white: 72%, black: 22%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Qb6 6. Be2 Bd7 7. O-O f6 8. dxc5 Bxc5 9. b4 Be7 10. Bf4, forced: 2
games: 71, white: 39%, black: 25%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Bd7 6. Be2 Nge7 7. O-O Rc8 , forced: 0
games: 185, white: 34%, black: 28%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. Bc4 Nb6 6. Bb3 g6 7. d4 cxd4 8. Ng5, forced: 1
games: 175, white: 24%, black: 17%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. Bc4 e6 6. d4 cxd4 7. cxd4 d6 8. O-O Be7 9. Bd2 O-O 10. Nc3, forced: 1
games: 175, white: 24%, black: 17%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. Bc4 e6 6. d4 d6 7. O-O cxd4 8. cxd4 Be7 9. Bd2 O-O 10. Nc3, forced: 1
games: 5484, white: 25%, black: 26%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. d4 cxd4 , forced: 1
games: 175, white: 24%, black: 17%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. Bc4 e6 6. O-O d6 7. d4 cxd4 8. cxd4 Be7 9. Bd2 O-O 10. Nc3, forced: 1
games: 175, white: 24%, black: 17%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. d4 cxd4 6. cxd4 d6 7. Bc4 e6 8. O-O Be7 9. Bd2 O-O 10. Nc3, forced: 1
games: 2519, white: 27%, black: 28%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. d4 cxd4 6. Bc4, forced: 1
games: 175, white: 24%, black: 17%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. d4 cxd4 6. Bc4 e6 7. cxd4 d6 8. O-O Be7 9. Bd2 O-O 10. Nc3, forced: 1
games: 3661, white: 22%, black: 23%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. d4 cxd4 6. cxd4 d6 7. Bc4, forced: 1
games: 3063, white: 24%, black: 25%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. d4 cxd4 6. cxd4, forced: 1
games: 81, white: 41%, black: 30%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e5 4. Bc4 Qc7 5. O-O Nf6 , forced: 0
games: 502, white: 31%, black: 29%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. Bc4 e6 6. d4 cxd4 , forced: 1
games: 32, white: 50%, black: 25%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. d4 cxd4 6. cxd4 d6 7. Nc3 Nxc3 , forced: 2
games: 255, white: 36%, black: 32%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Bd7 6. a3 f6 7. Bd3, forced: 0
games: 502, white: 31%, black: 29%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. d4 cxd4 6. Bc4 e6 , forced: 1
games: 512, white: 25%, black: 23%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. Bc4 Nb6 6. Bb3 c4 7. Bc2 d6 8. exd6, forced: 2
games: 512, white: 25%, black: 23%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. Bc4 Nb6 6. Bb3 c4 7. Bc2 d5 8. exd6, forced: 2
games: 37, white: 43%, black: 21%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Nge7 6. Be2, forced: 0
games: 2415, white: 21%, black: 22%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. d4 cxd4 6. cxd4 d6 7. Bc4 Nb6 , forced: 1
games: 23, white: 47%, black: 8%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 d6 4. d4 Nf6 5. Bd3 g6 6. d5, forced: 0
games: 20, white: 70%, black: 20%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 d5 4. exd5 Qxd5 5. d4 Nf6 6. dxc5 Qxc5 7. Na3 Ng4 , forced: 1
games: 47, white: 36%, black: 19%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 d6 4. d4 Nf6 5. Bd3 g6 6. d5 Nb8 7. h3 Bg7 8. O-O O-O , forced: 2
games: 310, white: 27%, black: 23%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. Bc4 e6 6. d4 cxd4 7. cxd4 d6 8. O-O Be7 9. exd6 Qxd6 , forced: 1
games: 310, white: 27%, black: 23%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. Bc4 e6 6. d4 cxd4 7. cxd4 d6 8. exd6 Qxd6 9. O-O Be7 , forced: 3
games: 48, white: 43%, black: 27%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Nge7 6. Na3 cxd4 7. cxd4 Nf5 8. Nc2 Bd7 9. Bd3 Qb6 , forced: 2
games: 94, white: 36%, black: 27%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. Bc4 e6 6. d4 cxd4 7. cxd4 d6 8. O-O Be7 9. a3 O-O 10. Re1, forced: 1
games: 48, white: 43%, black: 27%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Nge7 6. Na3 cxd4 7. cxd4 Nf5 8. Nc2 Qb6 9. Bd3 Bd7 , forced: 2
games: 162, white: 30%, black: 23%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. Bc4 e6 6. O-O, forced: 1
games: 94, white: 36%, black: 27%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. Bc4 e6 6. d4 cxd4 7. cxd4 d6 8. O-O Be7 9. Re1 O-O 10. a3, forced: 1
games: 94, white: 36%, black: 27%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. Bc4 e6 6. d4 cxd4 7. cxd4 d6 8. a3 Be7 9. O-O O-O 10. Re1, forced: 2
games: 310, white: 27%, black: 23%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. Bc4 e6 6. d4 d6 7. O-O cxd4 8. cxd4 Be7 9. exd6 Qxd6 , forced: 1
games: 44, white: 36%, black: 18%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. Bc4 e6 6. d4 cxd4 7. cxd4 d6 8. O-O Be7 9. Re1 O-O 10. exd6, forced: 1
games: 67, white: 41%, black: 28%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Nge7 6. Na3 cxd4 7. cxd4 Nf5 8. Nc2 Qb6 , forced: 2
games: 310, white: 27%, black: 23%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. Bc4 e6 6. O-O d6 7. d4 cxd4 8. cxd4 Be7 9. exd6 Qxd6 , forced: 1
games: 94, white: 36%, black: 27%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. Bc4 e6 6. d4 d6 7. O-O cxd4 8. cxd4 Be7 9. a3 O-O 10. Re1, forced: 1
games: 44, white: 36%, black: 18%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. Bc4 e6 6. d4 d6 7. O-O cxd4 8. cxd4 Be7 9. Re1 O-O 10. exd6, forced: 1
games: 310, white: 27%, black: 23%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. d4 cxd4 6. cxd4 d6 7. Bc4 e6 8. O-O Be7 9. exd6 Qxd6 , forced: 1
games: 310, white: 27%, black: 23%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. d4 cxd4 6. cxd4 d6 7. Bc4 e6 8. exd6 Qxd6 9. O-O Be7 , forced: 3
games: 94, white: 36%, black: 27%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. Bc4 e6 6. d4 d6 7. O-O cxd4 8. cxd4 Be7 9. Re1 O-O 10. a3, forced: 1
games: 35, white: 34%, black: 11%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e5 4. Bc4 Nf6 5. d3 Be7 6. O-O, forced: 0
games: 44, white: 36%, black: 18%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. Bc4 e6 6. O-O d6 7. d4 cxd4 8. cxd4 Be7 9. Re1 O-O 10. exd6, forced: 1
games: 94, white: 36%, black: 27%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. Bc4 e6 6. O-O d6 7. d4 cxd4 8. cxd4 Be7 9. a3 O-O 10. Re1, forced: 1
games: 44, white: 36%, black: 18%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. d4 cxd4 6. cxd4 d6 7. Bc4 e6 8. O-O Be7 9. Re1 O-O 10. exd6, forced: 1
games: 310, white: 27%, black: 23%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. d4 cxd4 6. Bc4 e6 7. cxd4 d6 8. O-O Be7 9. exd6 Qxd6 , forced: 1
games: 310, white: 27%, black: 23%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. d4 cxd4 6. Bc4 e6 7. cxd4 d6 8. exd6 Qxd6 9. O-O Be7 , forced: 3
games: 94, white: 36%, black: 27%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. Bc4 e6 6. O-O d6 7. d4 cxd4 8. cxd4 Be7 9. Re1 O-O 10. a3, forced: 1
games: 4149, white: 22%, black: 25%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. d4 cxd4 6. cxd4 d6 , forced: 1
games: 44, white: 36%, black: 18%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. d4 cxd4 6. Bc4 e6 7. cxd4 d6 8. O-O Be7 9. Re1 O-O 10. exd6, forced: 1
games: 94, white: 36%, black: 27%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. d4 cxd4 6. cxd4 d6 7. Bc4 e6 8. O-O Be7 9. a3 O-O 10. Re1, forced: 1
games: 466, white: 31%, black: 30%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 d5 4. exd5 Qxd5 5. d4 Bf5 , forced: 1
games: 73, white: 35%, black: 23%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Qb6 6. a3 c4 7. Nbd2 f6 8. Be2 fxe5 9. Nxe5 Nxe5 , forced: 1
games: 94, white: 36%, black: 27%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. d4 cxd4 6. cxd4 d6 7. Bc4 e6 8. O-O Be7 9. Re1 O-O 10. a3, forced: 1
games: 26, white: 50%, black: 23%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Bd7 6. Be2 Nge7 7. O-O Ng6 8. Re1 Be7 , forced: 0
games: 73, white: 35%, black: 23%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Qb6 6. a3 c4 7. Nbd2 f6 8. Be2 fxe5 9. Nxe5 Nxe5 10. dxe5, forced: 1
games: 94, white: 36%, black: 27%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. d4 cxd4 6. cxd4 d6 7. Bc4 e6 8. a3 Be7 9. O-O O-O 10. Re1, forced: 2
games: 215, white: 35%, black: 31%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Qb6 6. Be2 Nh6 , forced: 0
games: 94, white: 36%, black: 27%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. d4 cxd4 6. Bc4 e6 7. cxd4 d6 8. O-O Be7 9. a3 O-O 10. Re1, forced: 1
games: 26, white: 46%, black: 19%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Qb6 6. a3 Bd7 7. b4 cxb4 , forced: 0
games: 147, white: 33%, black: 26%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Bd7 6. Be2 Rc8 7. O-O, forced: 0
games: 94, white: 36%, black: 27%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. d4 cxd4 6. Bc4 e6 7. cxd4 d6 8. O-O Be7 9. Re1 O-O 10. a3, forced: 1
games: 19, white: 68%, black: 21%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 d5 4. exd5 Qxd5 5. d4 Nf6 6. dxc5 Qxc5 7. Na3 Ng4 8. Qe2, forced: 1
games: 100, white: 25%, black: 16%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. Bc4 Nb6 6. Bb3 c4 7. Bc2 d6 8. exd6 e5 9. O-O, forced: 2
games: 94, white: 36%, black: 27%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. d4 cxd4 6. Bc4 e6 7. cxd4 d6 8. a3 Be7 9. O-O O-O 10. Re1, forced: 2
games: 100, white: 25%, black: 16%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. Bc4 Nb6 6. Bb3 c4 7. Bc2 d5 8. exd6 e5 9. O-O, forced: 2
games: 22, white: 45%, black: 9%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Qb6 6. Be2 cxd4 7. cxd4 Nh6 8. Bd3 Nf5 , forced: 1
games: 21, white: 57%, black: 19%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 d5 4. exd5 Qxd5 5. Be2, forced: 1
games: 28, white: 46%, black: 21%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e5 4. Bc4 d6 , forced: 0
games: 19, white: 57%, black: 10%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 d6 4. d4 Nf6 5. Bd3 g6 6. d5 Nb8 7. h3 Bg7 , forced: 1
games: 38, white: 39%, black: 21%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Bd7 6. Be2 f6 7. O-O cxd4 8. cxd4, forced: 1
games: 37, white: 45%, black: 27%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. d4 cxd4 6. cxd4 d6 7. Nc3 Nxc3 8. bxc3, forced: 2
games: 342, white: 28%, black: 26%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Bd7 6. Be2 Nge7 7. Na3 cxd4 8. cxd4 Nf5 9. Nc2 Qb6 10. O-O, forced: 0
games: 309, white: 26%, black: 23%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. Bc4 e6 6. d4 cxd4 7. cxd4 d6 8. O-O Be7 9. exd6 Qxd6 10. Nc3, forced: 1
games: 309, white: 26%, black: 23%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. Bc4 e6 6. d4 cxd4 7. cxd4 d6 8. exd6 Qxd6 9. O-O Be7 10. Nc3, forced: 3
games: 342, white: 28%, black: 26%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Bd7 6. Be2 Nge7 7. Na3 Nf5 8. Nc2 cxd4 9. cxd4 Qb6 10. O-O, forced: 0
games: 35, white: 42%, black: 22%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Bd7 6. Be2 f6 7. O-O cxd4 , forced: 1
games: 342, white: 28%, black: 26%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Qb6 6. Be2 cxd4 7. cxd4 Nge7 8. Na3 Nf5 9. Nc2 Bd7 10. O-O, forced: 1
games: 342, white: 28%, black: 26%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Nge7 6. Na3 cxd4 7. cxd4 Nf5 8. Nc2 Bd7 9. Be2 Qb6 10. O-O, forced: 2
games: 309, white: 26%, black: 23%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. Bc4 e6 6. d4 d6 7. O-O cxd4 8. cxd4 Be7 9. exd6 Qxd6 10. Nc3, forced: 1
games: 247, white: 26%, black: 22%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 d5 4. exd5 Qxd5 5. d4 e6 6. Na3 Nf6 7. Be3, forced: 1
games: 309, white: 26%, black: 23%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. Bc4 e6 6. O-O d6 7. d4 cxd4 8. cxd4 Be7 9. exd6 Qxd6 10. Nc3, forced: 1
games: 154, white: 33%, black: 27%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Bd7 6. Be2 Rc8 , forced: 0
