games: 401, white: 46%, black: 26%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. Bd3 c5 5. e5 Nfd7 6. c3 Nc6 7. Ngf3 g6 , forced: 6
games: 117, white: 39%, black: 23%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. Bd3 c5 5. e5 Nfd7 6. c3 Nc6 7. Ne2 cxd4 8. cxd4 a5 9. O-O, forced: 9
games: 60, white: 43%, black: 30%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. Bd3 c5 5. c3 Nc6 6. Ngf3 Be7 , forced: 4
games: 46, white: 41%, black: 30%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. Bd3 c5 6. c3 Nc6 7. Ngf3 Be7 8. O-O g5 9. dxc5 g4 10. Nd4 Ncxe5 , forced: 8
games: 66, white: 42%, black: 28%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. c3 c5 6. Ndf3 Nc6 7. Ne2 b5 , forced: 4
games: 46, white: 41%, black: 30%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. c3 c5 6. Bd3 Nc6 7. Ngf3 Be7 8. O-O g5 9. dxc5 g4 10. Nd4 Ncxe5 , forced: 7
games: 46, white: 41%, black: 30%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. c3 c5 6. Ngf3 Nc6 7. Bd3 Be7 8. O-O g5 9. dxc5 g4 10. Nd4 Ncxe5 , forced: 7
games: 46, white: 41%, black: 30%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. Ngf3 c5 6. c3 Nc6 7. Bd3 Be7 8. O-O g5 9. dxc5 g4 10. Nd4 Ncxe5 , forced: 8
games: 1079, white: 42%, black: 18%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. Bd3 c5 6. c3 Nc6 7. Ne2 cxd4 8. cxd4 Qb6 9. Nf3, forced: 11
games: 550, white: 41%, black: 19%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. Bd3 c5 5. e5, forced: 3
games: 46, white: 41%, black: 30%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. Bd3 c5 5. e5 Nfd7 6. c3 Nc6 7. Ngf3 Be7 8. O-O g5 9. dxc5 g4 10. Nd4 Ncxe5 , forced: 8
games: 1079, white: 42%, black: 18%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. Bd3 c5 6. c3 Nc6 7. Ne2 Qb6 8. Nf3 cxd4 9. cxd4, forced: 11
games: 1079, white: 42%, black: 18%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. c3 c5 6. Bd3 Nc6 7. Ne2 cxd4 8. cxd4 Qb6 9. Nf3, forced: 10
games: 1079, white: 42%, black: 18%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. c3 c5 6. Bd3 Nc6 7. Ne2 Qb6 8. Nf3 cxd4 9. cxd4, forced: 10
games: 27, white: 22%, black: 25%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. Bd3 c5 6. c3 Nc6 7. Ngf3 Be7 8. O-O cxd4 9. cxd4 a5 , forced: 8
games: 1079, white: 42%, black: 18%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. Bd3 c5 5. e5 Nfd7 6. c3 Nc6 7. Ne2 cxd4 8. cxd4 Qb6 9. Nf3, forced: 11
games: 1079, white: 42%, black: 18%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. Bd3 c5 5. e5 Nfd7 6. c3 Nc6 7. Ne2 Qb6 8. Nf3 cxd4 9. cxd4, forced: 11
games: 27, white: 22%, black: 25%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. c3 c5 6. Bd3 Nc6 7. Ngf3 Be7 8. O-O cxd4 9. cxd4 a5 , forced: 7
games: 27, white: 22%, black: 25%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. c3 c5 6. Ngf3 Nc6 7. Bd3 Be7 8. O-O cxd4 9. cxd4 a5 , forced: 7
games: 27, white: 22%, black: 25%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. Ngf3 c5 6. c3 Nc6 7. Bd3 Be7 8. O-O cxd4 9. cxd4 a5 , forced: 8
games: 27, white: 22%, black: 25%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. Bd3 c5 5. e5 Nfd7 6. c3 Nc6 7. Ngf3 Be7 8. O-O cxd4 9. cxd4 a5 , forced: 8
games: 34, white: 35%, black: 29%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. Bd3 c5 6. c3 b6 7. Ne2 Ba6 8. Bxa6 Nxa6 9. O-O Nc7 10. Nf4 c4 , forced: 7
games: 223, white: 42%, black: 23%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. Bd3 c5 6. c3 Nc6 7. Ne2 cxd4 8. cxd4 f6 9. exf6 Qxf6 10. O-O Bd6 11. Nf3 h6 12. Ng3, forced: 15
games: 29, white: 34%, black: 31%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. c3 c5 6. Ndf3 Nc6 7. Ne2 cxd4 8. cxd4 f6 9. Nf4 Bb4+ , forced: 8
games: 29, white: 34%, black: 31%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. c3 c5 6. Ndf3 Nc6 7. Ne2 cxd4 8. cxd4 f6 9. Nf4 Bb4+ 10. Bd2, forced: 9
games: 34, white: 35%, black: 29%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. c3 c5 6. Bd3 b6 7. Ne2 Ba6 8. Bxa6 Nxa6 9. O-O Nc7 10. Nf4 c4 , forced: 6
games: 29, white: 34%, black: 31%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. c3 c5 6. Ndf3 Nc6 7. Ne2 cxd4 8. cxd4 f6 9. Nf4 Bb4+ 10. Bd2 Qe7 , forced: 9
games: 34, white: 35%, black: 29%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. Bd3 c5 5. e5 Nfd7 6. c3 b6 7. Ne2 Ba6 8. Bxa6 Nxa6 9. O-O Nc7 10. Nf4 c4 , forced: 7
games: 223, white: 42%, black: 23%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. c3 c5 6. Bd3 Nc6 7. Ne2 cxd4 8. cxd4 f6 9. exf6 Qxf6 10. O-O Bd6 11. Nf3 h6 12. Ng3, forced: 14
games: 224, white: 44%, black: 25%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. Bd3 c5 6. c3 Nc6 7. Ndf3, forced: 6
games: 223, white: 42%, black: 23%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. Bd3 c5 5. e5 Nfd7 6. c3 Nc6 7. Ne2 cxd4 8. cxd4 f6 9. exf6 Qxf6 10. O-O Bd6 11. Nf3 h6 12. Ng3, forced: 15
games: 224, white: 44%, black: 25%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. c3 c5 6. Bd3 Nc6 7. Ndf3, forced: 5
games: 224, white: 44%, black: 25%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. c3 c5 6. Ndf3 Nc6 7. Bd3, forced: 4
games: 224, white: 44%, black: 25%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. Bd3 c5 5. e5 Nfd7 6. c3 Nc6 7. Ndf3, forced: 6
games: 26, white: 23%, black: 23%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. Bd3 c5 6. c3 Nc6 7. Ne2 cxd4 8. cxd4 f6 9. exf6 Nxf6 10. O-O Qb6 , forced: 13
games: 26, white: 23%, black: 23%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. c3 c5 6. Bd3 Nc6 7. Ne2 cxd4 8. cxd4 f6 9. exf6 Nxf6 10. O-O Qb6 , forced: 12
games: 26, white: 23%, black: 23%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. Bd3 c5 5. e5 Nfd7 6. c3 Nc6 7. Ne2 cxd4 8. cxd4 f6 9. exf6 Nxf6 10. O-O Qb6 , forced: 13
games: 35, white: 37%, black: 28%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. c3 c5 6. Ndf3 Nc6 7. Ne2 cxd4 8. cxd4 f6 9. Nf4, forced: 7
games: 53, white: 45%, black: 30%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. Bd3 c5 5. c3 Nc6 6. Ngf3 Be7 7. O-O, forced: 4
games: 21, white: 9%, black: 57%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. Bd3 c5 5. c3 cxd4 6. cxd4 dxe4 7. Nxe4 Bd7 , forced: 5
games: 45, white: 40%, black: 26%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. Bd3 c5 6. c3 Nc6 7. Ne2 cxd4 8. cxd4 f6 9. exf6 Nxf6 10. O-O Bd6 11. f4 O-O , forced: 14
games: 45, white: 40%, black: 26%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. c3 c5 6. Bd3 Nc6 7. Ne2 cxd4 8. cxd4 f6 9. exf6 Nxf6 10. O-O Bd6 11. f4 O-O , forced: 13
games: 45, white: 40%, black: 26%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. Bd3 c5 5. e5 Nfd7 6. c3 Nc6 7. Ne2 cxd4 8. cxd4 f6 9. exf6 Nxf6 10. O-O Bd6 11. f4 O-O , forced: 14
games: 45, white: 40%, black: 26%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. Bd3 c5 6. c3 Nc6 7. Ne2 cxd4 8. cxd4 f6 9. exf6 Nxf6 10. O-O Bd6 11. f4 O-O 12. Nf3, forced: 14
games: 27, white: 44%, black: 37%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. Bd3 c5 6. c3 Nc6 7. Ne2 Qb6 8. Nf3 Be7 9. O-O, forced: 10
games: 612, white: 46%, black: 21%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. c3 c5 6. Ngf3 Nc6 , forced: 5
games: 45, white: 40%, black: 26%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. c3 c5 6. Bd3 Nc6 7. Ne2 cxd4 8. cxd4 f6 9. exf6 Nxf6 10. O-O Bd6 11. f4 O-O 12. Nf3, forced: 13
games: 612, white: 46%, black: 21%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. Ngf3 c5 6. c3 Nc6 , forced: 6
games: 45, white: 40%, black: 26%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. Bd3 c5 5. e5 Nfd7 6. c3 Nc6 7. Ne2 cxd4 8. cxd4 f6 9. exf6 Nxf6 10. O-O Bd6 11. f4 O-O 12. Nf3, forced: 14
games: 22, white: 36%, black: 40%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. Bd3 c5 5. c3 Nc6 6. Ngf3 Be7 7. O-O cxd4 , forced: 5
games: 27, white: 44%, black: 37%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. c3 c5 6. Bd3 Nc6 7. Ne2 Qb6 8. Nf3 Be7 9. O-O, forced: 9
games: 27, white: 44%, black: 37%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. Bd3 c5 5. e5 Nfd7 6. c3 Nc6 7. Ne2 Qb6 8. Nf3 Be7 9. O-O, forced: 10
games: 22, white: 18%, black: 22%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. c3 c5 6. Ndf3 Nc6 7. Ne2 Qb6 8. g3 cxd4 9. cxd4, forced: 6
games: 101, white: 43%, black: 25%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. Bd3 c5 6. c3 Nc6 7. Ngf3 Be7 8. O-O g5 9. dxc5 g4 10. Nd4 Ndxe5 11. Bb5 Bd7 , forced: 10
games: 136, white: 45%, black: 26%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. Bd3 c5 6. c3 Nc6 7. Ngf3 Be7 8. O-O g5 9. dxc5 g4 10. Nd4 Ndxe5 , forced: 9
games: 101, white: 43%, black: 25%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. c3 c5 6. Bd3 Nc6 7. Ngf3 Be7 8. O-O g5 9. dxc5 g4 10. Nd4 Ndxe5 11. Bb5 Bd7 , forced: 9
games: 101, white: 43%, black: 25%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. c3 c5 6. Ngf3 Nc6 7. Bd3 Be7 8. O-O g5 9. dxc5 g4 10. Nd4 Ndxe5 11. Bb5 Bd7 , forced: 9
games: 136, white: 45%, black: 26%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. c3 c5 6. Bd3 Nc6 7. Ngf3 Be7 8. O-O g5 9. dxc5 g4 10. Nd4 Ndxe5 , forced: 8
games: 101, white: 43%, black: 25%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. Ngf3 c5 6. c3 Nc6 7. Bd3 Be7 8. O-O g5 9. dxc5 g4 10. Nd4 Ndxe5 11. Bb5 Bd7 , forced: 10
games: 239, white: 46%, black: 24%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. Bd3 c5 6. c3 Nc6 7. Ne2 cxd4 8. cxd4 Nb6 , forced: 9
games: 136, white: 45%, black: 26%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. c3 c5 6. Ngf3 Nc6 7. Bd3 Be7 8. O-O g5 9. dxc5 g4 10. Nd4 Ndxe5 , forced: 8
games: 101, white: 43%, black: 25%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. Bd3 c5 5. e5 Nfd7 6. c3 Nc6 7. Ngf3 Be7 8. O-O g5 9. dxc5 g4 10. Nd4 Ndxe5 11. Bb5 Bd7 , forced: 10
games: 136, white: 45%, black: 26%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. Ngf3 c5 6. c3 Nc6 7. Bd3 Be7 8. O-O g5 9. dxc5 g4 10. Nd4 Ndxe5 , forced: 9
games: 239, white: 46%, black: 24%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. c3 c5 6. Bd3 Nc6 7. Ne2 cxd4 8. cxd4 Nb6 , forced: 8
games: 136, white: 45%, black: 26%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. Bd3 c5 5. e5 Nfd7 6. c3 Nc6 7. Ngf3 Be7 8. O-O g5 9. dxc5 g4 10. Nd4 Ndxe5 , forced: 9
games: 239, white: 46%, black: 24%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. Bd3 c5 5. e5 Nfd7 6. c3 Nc6 7. Ne2 cxd4 8. cxd4 Nb6 , forced: 9
games: 651, white: 47%, black: 20%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. c3 c5 6. Ngf3, forced: 4
games: 651, white: 47%, black: 20%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. Ngf3 c5 6. c3, forced: 5
games: 332, white: 48%, black: 24%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. Bd3 c5 6. c3 Nc6 7. Ngf3 Be7 8. O-O g5 9. dxc5, forced: 7
games: 332, white: 48%, black: 24%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. c3 c5 6. Bd3 Nc6 7. Ngf3 Be7 8. O-O g5 9. dxc5, forced: 6
games: 82, white: 42%, black: 25%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. Bd3 c5 5. c3 Nc6 6. Ngf3 cxd4 7. cxd4, forced: 4
games: 21, white: 28%, black: 28%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. Bd3 c5 6. c3 Nc6 7. Ngf3 Be7 8. O-O O-O 9. Re1 f6 10. exf6 Nxf6 , forced: 10
games: 332, white: 48%, black: 24%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. c3 c5 6. Ngf3 Nc6 7. Bd3 Be7 8. O-O g5 9. dxc5, forced: 6
games: 332, white: 48%, black: 24%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. Ngf3 c5 6. c3 Nc6 7. Bd3 Be7 8. O-O g5 9. dxc5, forced: 7
games: 21, white: 28%, black: 28%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. c3 c5 6. Bd3 Nc6 7. Ngf3 Be7 8. O-O O-O 9. Re1 f6 10. exf6 Nxf6 , forced: 9
games: 332, white: 48%, black: 24%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. Bd3 c5 5. e5 Nfd7 6. c3 Nc6 7. Ngf3 Be7 8. O-O g5 9. dxc5, forced: 7
games: 22, white: 31%, black: 27%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. Bd3 c5 6. c3 Nc6 7. Ngf3 Be7 8. O-O O-O 9. Re1 f6 10. exf6, forced: 10
games: 21, white: 28%, black: 28%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. c3 c5 6. Ngf3 Nc6 7. Bd3 Be7 8. O-O O-O 9. Re1 f6 10. exf6 Nxf6 , forced: 9
games: 21, white: 28%, black: 28%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. Ngf3 c5 6. c3 Nc6 7. Bd3 Be7 8. O-O O-O 9. Re1 f6 10. exf6 Nxf6 , forced: 10
games: 18, white: 38%, black: 44%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. Bd3 c5 6. c3 Nc6 7. Ngf3 Be7 8. O-O g5 9. dxc5 g4 10. Nd4 Ndxe5 11. N2b3 Nxd3 , forced: 11
games: 21, white: 28%, black: 28%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. Bd3 c5 5. e5 Nfd7 6. c3 Nc6 7. Ngf3 Be7 8. O-O O-O 9. Re1 f6 10. exf6 Nxf6 , forced: 10
games: 22, white: 31%, black: 27%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. c3 c5 6. Bd3 Nc6 7. Ngf3 Be7 8. O-O O-O 9. Re1 f6 10. exf6, forced: 9
games: 18, white: 38%, black: 44%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. c3 c5 6. Bd3 Nc6 7. Ngf3 Be7 8. O-O g5 9. dxc5 g4 10. Nd4 Ndxe5 11. N2b3 Nxd3 , forced: 10
games: 22, white: 31%, black: 27%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. c3 c5 6. Ngf3 Nc6 7. Bd3 Be7 8. O-O O-O 9. Re1 f6 10. exf6, forced: 9
games: 22, white: 31%, black: 27%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. Ngf3 c5 6. c3 Nc6 7. Bd3 Be7 8. O-O O-O 9. Re1 f6 10. exf6, forced: 10
games: 18, white: 38%, black: 44%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. c3 c5 6. Ngf3 Nc6 7. Bd3 Be7 8. O-O g5 9. dxc5 g4 10. Nd4 Ndxe5 11. N2b3 Nxd3 , forced: 10
games: 18, white: 38%, black: 44%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. Ngf3 c5 6. c3 Nc6 7. Bd3 Be7 8. O-O g5 9. dxc5 g4 10. Nd4 Ndxe5 11. N2b3 Nxd3 , forced: 11
games: 22, white: 31%, black: 27%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. Bd3 c5 5. e5 Nfd7 6. c3 Nc6 7. Ngf3 Be7 8. O-O O-O 9. Re1 f6 10. exf6, forced: 10
games: 18, white: 38%, black: 44%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. Bd3 c5 5. e5 Nfd7 6. c3 Nc6 7. Ngf3 Be7 8. O-O g5 9. dxc5 g4 10. Nd4 Ndxe5 11. N2b3 Nxd3 , forced: 11
games: 18, white: 38%, black: 44%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. Bd3 c5 6. c3 Nc6 7. Ngf3 Be7 8. O-O g5 9. dxc5 g4 10. Nd4 Ndxe5 11. N2b3 Nxd3 12. Qxd3, forced: 12
games: 36, white: 38%, black: 25%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. Bd3 c5 6. c3 Nc6 7. Ne2 cxd4 8. cxd4 a5 9. O-O a4 10. Nf3, forced: 9
games: 114, white: 47%, black: 28%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Ng8 , forced: 2
games: 290, white: 47%, black: 23%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. c3 c5 6. f4 Nc6 7. Ndf3 Qb6 8. a3, forced: 5
games: 18, white: 38%, black: 44%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. c3 c5 6. Bd3 Nc6 7. Ngf3 Be7 8. O-O g5 9. dxc5 g4 10. Nd4 Ndxe5 11. N2b3 Nxd3 12. Qxd3, forced: 11
games: 36, white: 38%, black: 25%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. c3 c5 6. Bd3 Nc6 7. Ne2 cxd4 8. cxd4 a5 9. O-O a4 10. Nf3, forced: 8
games: 36, white: 38%, black: 25%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. Bd3 c5 5. e5 Nfd7 6. c3 Nc6 7. Ne2 cxd4 8. cxd4 a5 9. O-O a4 10. Nf3, forced: 9
games: 18, white: 38%, black: 44%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. c3 c5 6. Ngf3 Nc6 7. Bd3 Be7 8. O-O g5 9. dxc5 g4 10. Nd4 Ndxe5 11. N2b3 Nxd3 12. Qxd3, forced: 11
games: 18, white: 38%, black: 44%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. Ngf3 c5 6. c3 Nc6 7. Bd3 Be7 8. O-O g5 9. dxc5 g4 10. Nd4 Ndxe5 11. N2b3 Nxd3 12. Qxd3, forced: 12
games: 44, white: 40%, black: 25%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. c3 c5 6. f4 Nc6 7. Ndf3 Qb6 8. a3 cxd4 9. cxd4 Na5 , forced: 6
games: 18, white: 38%, black: 44%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. Bd3 c5 5. e5 Nfd7 6. c3 Nc6 7. Ngf3 Be7 8. O-O g5 9. dxc5 g4 10. Nd4 Ndxe5 11. N2b3 Nxd3 12. Qxd3, forced: 12
games: 288, white: 44%, black: 20%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. Bd3 c5 6. c3 b6 7. Ne2 Ba6 8. Bxa6 Nxa6 , forced: 7
games: 288, white: 44%, black: 20%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. c3 c5 6. Bd3 b6 7. Ne2 Ba6 8. Bxa6 Nxa6 , forced: 6
games: 282, white: 43%, black: 20%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. Bd3 c5 6. c3 b6 7. Ne2 Ba6 8. Bxa6, forced: 7
games: 288, white: 44%, black: 20%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. Bd3 c5 5. e5 Nfd7 6. c3 b6 7. Ne2 Ba6 8. Bxa6 Nxa6 , forced: 7
games: 24, white: 33%, black: 25%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. Bd3 c5 6. c3 Nc6 7. Ngf3 g6 8. h4 Be7 , forced: 6
games: 20, white: 45%, black: 40%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. Bd3 c5 6. c3 Nc6 7. Ngf3 Be7 8. O-O g5 9. dxc5 g4 10. Nd4 Ndxe5 11. N2b3, forced: 10
games: 282, white: 43%, black: 20%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. c3 c5 6. Bd3 b6 7. Ne2 Ba6 8. Bxa6, forced: 6
games: 282, white: 43%, black: 20%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. Bd3 c5 5. e5 Nfd7 6. c3 b6 7. Ne2 Ba6 8. Bxa6, forced: 7
games: 24, white: 33%, black: 25%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. c3 c5 6. Bd3 Nc6 7. Ngf3 g6 8. h4 Be7 , forced: 5
games: 20, white: 45%, black: 40%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. c3 c5 6. Bd3 Nc6 7. Ngf3 Be7 8. O-O g5 9. dxc5 g4 10. Nd4 Ndxe5 11. N2b3, forced: 9
games: 24, white: 33%, black: 25%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. c3 c5 6. Ngf3 Nc6 7. Bd3 g6 8. h4 Be7 , forced: 5
games: 20, white: 45%, black: 40%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. c3 c5 6. Ngf3 Nc6 7. Bd3 Be7 8. O-O g5 9. dxc5 g4 10. Nd4 Ndxe5 11. N2b3, forced: 9
games: 24, white: 33%, black: 25%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. Ngf3 c5 6. c3 Nc6 7. Bd3 g6 8. h4 Be7 , forced: 6
games: 20, white: 45%, black: 40%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. Ngf3 c5 6. c3 Nc6 7. Bd3 Be7 8. O-O g5 9. dxc5 g4 10. Nd4 Ndxe5 11. N2b3, forced: 10
games: 24, white: 33%, black: 25%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. Bd3 c5 5. e5 Nfd7 6. c3 Nc6 7. Ngf3 g6 8. h4 Be7 , forced: 6
